order_id,item_id,quantity
6572,10003,8
6573,10003,10
6573,10009,8
6573,10008,5
6573,10005,8
6573,10006,6
6574,10010,1
6574,10008,5
6574,10004,6
6574,10007,1
6574,10001,7
6574,10005,3
6574,10002,10
6575,10004,6
6576,10002,6
6576,10009,6
6576,10003,6
6576,10008,8
6576,10005,9
6576,10010,4
6576,10007,6
6576,10001,2
6577,10007,8
6578,10006,9
6578,10005,1
6579,10003,10
6579,10008,1
6579,10001,4
6579,10006,4
6579,10007,9
6579,10002,6
6580,10007,6
6580,10009,3
6580,10004,6
6581,10008,2
6581,10006,9
6581,10001,1
6582,10005,7
6582,10006,8
6582,10001,3
6582,10010,4
6582,10007,9
6582,10008,6
6582,10002,3
6582,10009,4
6583,10006,7
6583,10010,10
6583,10004,6
6583,10001,1
6583,10009,7
6583,10007,1
6584,10010,10
6584,10002,9
6584,10008,8
6584,10003,7
6584,10007,1
6585,10003,4
6585,10010,2
6585,10007,5
6585,10001,8
6585,10002,4
6585,10009,6
6586,10001,2
6586,10004,9
6586,10010,7
6586,10008,2
6586,10006,7
6586,10005,6
6586,10007,4
6587,10007,1
6588,10008,10
6588,10009,6
6588,10004,1
6588,10007,4
6588,10002,4
6588,10010,4
6589,10003,5
6590,10005,5
6590,10010,6
6590,10002,4
6590,10007,5
6590,10006,9
6590,10009,1
6590,10003,5
6590,10008,2
6591,10010,10
6591,10001,6
6591,10004,9
6591,10009,3
6591,10005,4
6591,10008,5
6591,10002,7
6591,10006,4
6592,10006,8
6592,10001,10
6592,10009,10
6592,10002,2
6592,10005,6
6592,10008,6
6592,10010,2
6593,10002,3
6593,10005,5
6593,10010,2
6593,10003,1
6593,10009,6
6594,10004,6
6594,10006,2
6594,10007,7
6594,10008,10
6594,10010,10
6594,10002,8
6594,10001,1
6594,10009,6
6595,10006,5
6595,10003,4
6596,10001,1
6596,10006,8
6596,10002,1
6596,10009,8
6596,10005,10
6596,10003,9
6596,10004,2
6596,10008,6
6597,10001,6
6597,10007,4
6598,10001,10
6598,10003,6
6598,10009,2
6598,10004,2
6598,10008,6
6599,10003,1
6599,10009,1
6599,10006,1
6600,10007,5
6600,10010,1
6600,10005,8
6600,10006,2
6600,10009,10
6601,10005,2
6601,10004,9
6602,10010,8
6602,10003,3
6602,10004,9
6602,10001,9
6602,10008,3
6603,10002,8
6603,10005,2
6603,10003,3
6603,10008,2
6603,10010,2
6603,10007,2
6603,10009,2
6604,10001,7
6604,10010,6
6604,10003,4
6604,10006,4
6604,10008,4
6604,10007,7
6604,10005,9
6604,10009,8
6605,10001,1
6605,10003,5
6605,10002,9
6605,10009,7
6606,10002,8
6606,10003,3
6606,10007,7
6606,10010,3
6606,10004,3
6606,10009,3
6606,10001,7
6607,10008,10
6607,10002,10
6607,10006,9
6607,10004,9
6607,10010,7
6607,10003,5
6607,10005,1
6607,10001,7
6608,10009,7
6608,10006,1
6608,10003,2
6608,10007,7
6608,10005,2
6608,10002,8
6609,10004,9
6609,10001,5
6610,10007,4
6610,10004,7
6610,10006,8
6610,10009,7
6610,10001,5
6611,10008,3
6612,10007,1
6612,10001,9
6612,10008,8
6612,10004,2
6612,10009,9
6612,10006,6
6612,10003,4
6613,10008,7
6613,10006,3
6613,10002,9
6613,10007,2
6613,10004,6
6613,10003,2
6613,10001,7
6613,10009,7
6614,10001,1
6614,10002,2
6614,10005,3
6614,10006,8
6615,10002,8
6615,10004,10
6615,10009,7
6615,10001,5
6615,10007,6
6615,10003,8
6615,10010,2
6615,10008,9
6616,10007,5
6616,10004,10
6616,10001,10
6616,10005,4
6616,10010,3
6617,10006,9
6617,10009,1
6617,10005,6
6617,10001,6
6618,10006,8
6618,10005,6
6618,10007,10
6619,10005,8
6619,10006,10
6619,10010,10
6619,10002,3
6620,10009,7
6620,10008,7
6620,10004,6
6620,10002,10
6620,10010,7
6621,10005,4
6622,10010,7
6622,10004,5
6622,10003,4
6622,10001,4
6622,10007,10
6622,10009,9
6622,10008,4
6622,10006,6
6623,10008,8
6623,10009,8
6623,10003,3
6623,10007,1
6623,10004,8
6623,10005,1
6623,10002,6
6623,10001,1
6624,10006,1
6624,10009,7
6624,10010,9
6624,10005,9
6624,10003,9
6624,10008,1
6625,10010,3
6625,10004,5
6625,10002,4
6625,10003,2
6625,10006,7
6626,10001,10
6627,10003,3
6627,10005,7
6628,10007,2
6629,10010,1
6630,10001,8
6630,10010,4
6630,10007,8
6630,10004,2
6630,10005,7
6630,10003,5
6631,10003,2
6632,10001,5
6632,10010,4
6632,10005,7
6632,10007,10
6632,10002,7
6632,10009,3
6632,10003,3
6633,10001,10
6633,10009,6
6633,10008,3
6633,10007,10
6633,10010,4
6633,10005,9
6633,10003,3
6634,10004,9
6634,10001,4
6634,10005,5
6634,10009,5
6634,10006,7
6634,10002,1
6634,10003,4
6635,10010,2
6636,10001,3
6636,10002,9
6636,10004,6
6636,10003,5
6636,10006,5
6636,10008,4
6636,10007,5
6637,10002,8
6637,10007,4
6637,10003,10
6637,10009,8
6637,10001,1
6637,10008,4
6637,10006,7
6638,10004,5
6638,10002,2
6638,10009,6
6638,10006,3
6638,10010,1
6638,10003,3
6638,10007,2
6639,10004,2
6639,10010,5
6639,10002,2
6640,10004,2
6640,10006,2
6640,10007,2
6640,10001,10
6640,10009,9
6640,10003,8
6640,10002,5
6640,10010,5
6641,10010,1
6641,10003,10
6642,10005,2
6642,10006,2
6642,10003,7
6642,10010,2
6642,10001,8
6642,10009,2
6643,10005,3
6643,10008,7
6643,10002,3
6643,10004,3
6643,10003,8
6644,10004,10
6644,10008,3
6644,10005,2
6644,10006,8
6644,10009,8
6644,10003,6
6644,10007,2
6645,10006,6
6645,10009,10
6645,10003,8
6645,10005,6
6645,10004,4
6645,10010,9
6645,10008,2
6646,10002,4
6646,10005,7
6646,10008,6
6646,10010,9
6646,10006,10
6646,10007,8
6646,10001,6
6647,10009,10
6647,10005,9
6647,10007,4
6647,10006,6
6648,10010,7
6648,10007,1
6648,10006,7
6648,10004,1
6648,10001,4
6648,10003,3
6648,10002,5
6648,10005,2
6649,10008,1
6649,10001,8
6649,10005,9
6649,10010,2
6649,10009,8
6649,10006,10
6649,10007,4
6650,10009,7
6650,10004,7
6651,10005,9
6651,10003,6
6651,10006,2
6651,10010,2
6651,10008,7
6652,10002,5
6652,10005,1
6652,10008,9
6652,10006,10
6652,10001,7
6652,10009,5
6653,10010,8
6653,10005,5
6653,10006,5
6653,10009,4
6653,10001,3
6653,10002,9
6653,10004,3
6653,10003,7
6654,10004,8
6654,10006,1
6654,10010,8
6654,10005,1
6654,10002,3
6654,10007,5
6654,10001,3
6654,10008,8
6655,10003,9
6655,10007,6
6655,10009,8
6655,10010,5
6655,10006,1
6655,10008,7
6655,10002,9
6655,10004,6
6656,10002,2
6656,10006,4
6656,10001,9
6656,10007,6
6656,10003,8
6656,10009,10
6656,10004,7
6657,10002,1
6657,10006,10
6657,10010,9
6657,10008,7
6657,10003,2
6657,10009,2
6657,10004,8
6658,10008,6
6658,10010,4
6658,10005,7
6658,10001,10
6658,10006,5
6658,10002,7
6658,10007,6
6659,10001,4
6659,10004,6
6659,10007,1
6659,10002,6
6659,10010,5
6659,10005,9
6659,10008,1
6660,10010,3
6660,10009,2
6661,10008,4
6661,10009,7
6661,10007,1
6661,10002,7
6661,10003,6
6661,10004,7
6662,10003,7
6662,10002,10
6662,10007,5
6662,10009,1
6663,10008,5
6663,10007,5
6663,10004,8
6663,10005,9
6663,10006,4
6663,10002,9
6664,10009,6
6664,10007,1
6664,10006,3
6665,10003,2
6665,10002,1
6665,10007,10
6665,10008,2
6665,10009,5
6666,10003,4
6666,10002,1
6666,10001,2
6666,10009,4
6667,10001,9
6667,10007,2
6667,10006,3
6667,10005,3
6667,10003,9
6667,10008,5
6667,10004,8
6668,10008,9
6668,10005,10
6668,10009,5
6668,10004,4
6668,10006,1
6668,10007,5
6668,10010,2
6668,10001,8
6669,10008,5
6669,10006,6
6669,10004,4
6669,10001,10
6669,10005,10
6669,10002,1
6669,10003,6
6670,10009,9
6670,10010,1
6671,10010,4
6671,10007,3
6671,10009,7
6671,10008,6
6672,10005,8
6672,10001,4
6672,10010,10
6673,10002,4
6673,10008,7
6674,10004,3
6674,10005,4
6674,10010,5
6674,10009,3
6674,10003,1
6674,10001,6
6675,10006,6
6675,10009,3
6675,10010,9
6675,10001,8
6675,10008,5
6675,10004,3
6676,10005,4
6677,10007,5
6677,10008,1
6678,10008,7
6678,10003,3
6678,10007,5
6678,10004,5
6678,10006,8
6678,10002,5
6678,10001,1
6679,10010,5
6679,10001,2
6680,10010,2
6680,10009,9
6680,10001,4
6681,10003,9
6681,10001,4
6681,10009,3
6681,10007,8
6681,10002,4
6681,10005,9
6681,10004,4
6682,10005,10
6682,10001,3
6682,10009,9
6682,10008,7
6682,10007,10
6682,10004,10
6682,10002,9
6683,10007,7
6683,10001,4
6683,10009,10
6683,10006,8
6684,10006,2
6684,10007,5
6684,10009,6
6684,10010,4
6684,10008,10
6684,10001,2
6684,10002,3
6685,10007,6
6685,10009,3
6685,10001,1
6685,10002,9
6686,10001,9
6686,10003,10
6687,10005,6
6687,10009,9
6687,10002,3
6687,10010,10
6688,10010,3
6688,10003,2
6688,10004,10
6688,10001,5
6688,10006,1
6689,10007,6
6689,10006,3
6689,10001,5
6689,10010,7
6689,10009,2
6690,10009,1
6690,10008,7
6690,10001,6
6691,10008,7
6691,10004,4
6691,10005,4
6691,10002,2
6691,10010,3
6691,10007,7
6692,10001,7
6692,10004,8
6692,10009,8
6693,10010,3
6693,10003,2
6693,10002,3
6693,10004,1
6693,10005,5
6693,10001,6
6694,10010,1
6694,10005,3
6694,10003,5
6694,10004,1
6694,10001,4
6695,10009,8
6695,10002,4
6695,10001,6
6695,10008,4
6695,10007,3
6696,10005,7
6696,10010,10
6696,10003,6
6696,10007,6
6697,10006,6
6697,10010,9
6697,10003,3
6698,10009,4
6698,10007,7
6698,10004,10
6698,10010,8
6699,10005,7
6699,10004,7
6699,10007,9
6699,10009,8
6699,10008,6
6699,10001,6
6700,10004,8
6701,10003,6
6701,10002,8
6701,10009,9
6701,10004,10
6701,10006,2
6701,10001,4
6702,10001,9
6702,10004,10
6702,10006,6
6702,10008,7
6702,10009,7
6702,10007,9
6702,10010,8
6703,10002,7
6703,10005,5
6703,10010,5
6703,10001,9
6703,10007,2
6703,10004,1
6703,10006,2
6703,10008,10
6704,10004,9
6704,10002,2
6705,10009,4
6705,10002,1
6706,10010,9
6706,10003,1
6707,10005,8
6707,10004,5
6707,10001,5
6707,10009,6
6707,10002,8
6707,10006,8
6708,10004,9
6708,10008,10
6708,10003,4
6708,10009,8
6708,10005,8
6708,10001,4
6709,10005,5
6710,10002,2
6711,10009,6
6711,10002,7
6711,10003,10
6711,10006,4
6712,10009,9
6713,10003,7
6713,10008,5
6713,10007,3
6714,10003,9
6714,10005,1
6714,10004,10
6714,10001,6
6714,10008,3
6715,10004,8
6715,10003,5
6715,10005,2
6715,10001,2
6715,10006,9
6716,10003,6
6716,10010,8
6716,10009,7
6717,10009,4
6717,10001,9
6717,10007,3
6717,10008,5
6717,10005,8
6717,10002,3
6717,10003,3
6718,10004,4
6718,10002,2
6718,10010,7
6719,10010,6
6720,10007,10
6720,10009,7
6720,10003,8
6720,10010,8
6720,10004,1
6720,10002,9
6720,10006,9
6720,10001,9
6721,10007,7
6721,10001,9
6721,10003,7
6721,10006,1
6722,10005,8
6722,10007,2
6722,10004,6
6722,10009,10
6723,10004,7
6723,10008,6
6723,10006,8
6723,10003,10
6723,10001,8
6724,10002,2
6724,10009,8
6724,10008,8
6724,10003,4
6724,10001,9
6725,10005,8
6725,10006,6
6726,10007,9
6726,10004,8
6726,10009,2
6726,10010,10
6727,10007,1
6727,10005,9
6727,10002,2
6727,10003,4
6727,10001,8
6727,10009,7
6728,10008,10
6728,10004,7
6728,10003,5
6728,10002,8
6728,10005,8
6728,10009,8
6728,10007,7
6728,10006,3
6729,10006,4
6729,10010,7
6729,10003,8
6729,10008,8
6729,10004,2
6730,10004,9
6730,10003,2
6730,10008,10
6731,10009,6
6731,10007,8
6732,10007,6
6732,10005,9
6733,10005,5
6733,10008,4
6733,10010,8
6733,10009,4
6733,10004,9
6734,10006,7
6734,10004,9
6734,10002,2
6734,10003,2
6734,10010,6
6735,10009,6
6735,10001,7
6735,10003,10
6735,10002,6
6736,10004,5
6737,10003,7
6737,10007,6
6737,10004,9
6737,10002,3
6738,10002,2
6738,10005,10
6738,10010,3
6739,10003,5
6739,10010,8
6739,10004,5
6739,10009,6
6740,10005,4
6740,10010,3
6740,10007,8
6740,10004,9
6740,10002,2
6740,10006,7
6740,10009,2
6740,10008,8
6741,10002,2
6741,10008,5
6742,10010,10
6742,10007,3
6742,10001,1
6742,10006,5
6742,10002,8
6742,10005,7
6743,10001,7
6743,10004,1
6743,10005,9
6743,10008,5
6743,10007,4
6744,10008,1
6744,10010,5
6744,10003,7
6744,10004,6
6744,10009,8
6745,10009,10
6745,10010,8
6745,10005,3
6746,10010,6
6747,10008,10
6747,10010,10
6748,10007,6
6748,10005,3
6748,10004,4
6748,10009,8
6748,10006,7
6748,10001,10
6748,10010,4
6749,10004,10
6749,10006,6
6749,10008,2
6749,10010,9
6749,10007,8
6750,10009,4
6750,10008,10
6750,10002,1
6750,10006,8
6751,10009,3
6751,10005,3
6752,10010,7
6753,10009,4
6753,10005,6
6753,10002,9
6753,10004,7
6753,10001,5
6754,10001,8
6755,10001,1
6755,10003,10
6755,10002,4
6755,10007,10
6755,10004,3
6755,10008,9
6755,10006,8
6756,10001,6
6756,10008,4
6756,10004,3
6756,10002,2
6756,10009,6
6756,10007,6
6756,10010,10
6756,10006,1
6757,10008,10
6757,10002,4
6757,10005,10
6757,10007,8
6757,10001,9
6757,10009,2
6757,10010,4
6757,10004,1
6758,10001,8
6758,10002,7
6759,10007,6
6759,10006,6
6759,10003,2
6759,10009,9
6759,10008,8
6760,10009,7
6760,10005,4
6760,10010,7
6760,10004,1
6761,10004,4
6761,10006,6
6761,10007,1
6761,10008,10
6761,10001,8
6761,10003,6
6761,10005,3
6761,10010,1
6762,10003,8
6763,10003,8
6764,10001,2
6764,10010,10
6764,10007,5
6764,10003,6
6764,10002,9
6764,10008,8
6764,10005,3
6765,10004,2
6765,10010,9
6765,10001,10
6765,10007,10
6765,10006,2
6765,10005,6
6766,10009,5
6766,10001,8
6766,10008,2
6766,10005,2
6767,10008,8
6767,10005,1
6767,10002,4
6768,10005,3
6768,10006,3
6768,10010,9
6768,10007,4
6769,10002,9
6769,10005,1
6769,10007,3
6769,10001,4
6769,10009,1
6769,10004,9
6769,10010,7
6770,10002,7
6770,10007,9
6770,10010,2
6771,10009,7
6771,10002,6
6772,10002,5
6772,10005,2
6772,10007,7
6772,10003,10
6772,10006,3
6772,10008,4
6772,10001,1
6772,10010,10
6773,10009,7
6773,10001,3
6773,10002,10
6773,10006,1
6774,10005,2
6774,10001,9
6775,10007,5
6775,10002,10
6775,10010,2
6775,10005,5
6775,10004,2
6776,10009,4
6776,10003,4
6776,10008,1
6776,10007,9
6777,10003,10
6777,10004,8
6777,10002,7
6778,10006,6
6779,10002,6
6780,10009,9
6780,10005,4
6780,10003,10
6780,10008,10
6780,10002,9
6780,10007,8
6780,10010,1
6780,10004,9
6781,10007,6
6781,10004,8
6781,10001,1
6781,10003,6
6781,10009,3
6781,10008,2
6782,10007,5
6782,10005,1
6782,10010,9
6782,10004,5
6782,10006,2
6783,10005,10
6783,10010,7
6783,10002,10
6783,10006,7
6783,10003,9
6783,10008,6
6783,10001,7
6783,10007,6
6784,10002,1
6784,10001,7
6784,10010,2
6784,10006,8
6784,10005,2
6784,10003,3
6784,10009,6
6784,10007,1
6785,10001,9
6786,10005,2
6786,10002,4
6786,10001,8
6786,10009,7
6786,10004,1
6786,10003,3
6786,10006,9
6786,10007,10
6787,10009,8
6787,10006,2
6787,10008,8
6787,10002,8
6787,10004,6
6788,10005,8
6788,10004,9
6788,10008,10
6788,10002,4
6788,10003,6
6789,10004,10
6789,10009,7
6789,10001,1
6790,10006,5
6791,10002,5
6791,10009,1
6792,10009,2
6792,10001,10
6792,10003,7
6792,10002,5
6792,10004,2
6793,10007,5
6793,10004,9
6793,10001,1
6793,10005,1
6794,10001,7
6795,10005,6
6795,10006,4
6795,10010,2
6795,10007,3
6795,10002,6
6795,10008,8
6796,10009,4
6796,10001,3
6796,10004,5
6797,10002,6
6797,10007,4
6797,10010,6
6797,10001,3
6797,10006,2
6797,10004,4
6798,10009,6
6798,10005,10
6799,10006,7
6799,10001,4
6799,10004,6
6799,10009,4
6799,10005,6
6799,10010,8
6799,10002,10
6800,10002,3
6800,10004,7
6801,10010,10
6801,10001,2
6801,10007,8
6801,10006,4
6801,10002,2
6802,10010,5
6802,10008,9
6802,10001,10
6802,10004,7
6802,10003,6
6802,10007,10
6803,10007,8
6803,10002,7
6803,10010,5
6803,10005,7
6804,10004,2
6804,10005,9
6804,10003,10
6804,10009,8
6804,10007,1
6804,10006,3
6805,10010,3
6805,10004,4
6806,10007,3
6806,10009,10
6806,10005,2
6806,10004,3
6806,10008,6
6806,10001,2
6807,10009,1
6807,10004,6
6807,10010,7
6807,10002,4
6807,10003,2
6807,10005,5
6808,10003,4
6808,10005,6
6808,10008,5
6808,10004,7
6808,10009,5
6808,10007,3
6808,10002,6
6808,10001,1
6809,10009,7
6809,10007,2
6810,10001,1
6810,10009,4
6811,10001,6
6811,10006,7
6811,10009,2
6811,10002,3
6812,10003,3
6812,10005,8
6812,10007,9
6812,10001,5
6812,10004,6
6813,10008,1
6813,10003,8
6813,10009,7
6813,10006,2
6813,10001,4
6813,10007,1
6813,10005,7
6813,10004,4
6814,10005,2
6814,10002,2
6814,10004,2
6814,10010,3
6814,10006,1
6814,10007,7
6814,10003,10
6814,10001,10
6815,10007,10
6815,10002,5
6815,10005,2
6815,10010,5
6815,10004,3
6815,10009,3
6816,10009,7
6816,10010,9
6816,10004,2
6816,10008,8
6816,10002,6
6816,10003,6
6816,10005,8
6816,10007,1
6817,10005,8
6817,10009,5
6818,10006,1
6818,10010,2
6818,10004,6
6818,10007,5
6818,10002,4
6818,10003,5
6818,10001,9
6819,10003,2
6819,10007,4
6819,10005,2
6819,10004,7
6819,10002,10
6819,10006,6
6820,10001,6
6820,10008,1
6820,10006,6
6821,10001,5
6821,10002,9
6822,10010,5
6822,10002,6
6822,10005,5
6822,10001,1
6822,10006,9
6823,10004,4
6823,10003,8
6823,10009,2
6823,10007,3
6824,10010,4
6824,10008,5
6824,10006,9
6825,10007,4
6825,10005,1
6825,10010,3
6825,10008,2
6825,10004,5
6825,10002,1
6826,10001,5
6826,10010,4
6826,10005,2
6826,10004,8
6827,10009,7
6827,10010,1
6827,10005,3
6827,10004,1
6827,10001,10
6827,10006,1
6828,10006,3
6828,10008,3
6828,10009,10
6829,10003,10
6829,10002,8
6830,10003,4
6831,10002,2
6831,10005,9
6831,10008,9
6831,10003,6
6831,10010,9
6832,10002,6
6833,10003,7
6833,10010,9
6833,10002,6
6833,10008,9
6833,10007,7
6833,10004,5
6834,10002,5
6834,10006,1
6835,10004,8
6835,10003,6
6835,10007,3
6836,10001,5
6836,10003,3
6836,10008,5
6836,10002,3
6836,10004,2
6836,10009,2
6837,10003,7
6837,10002,4
6837,10006,4
6837,10008,7
6837,10005,9
6837,10010,3
6837,10007,4
6837,10004,2
6838,10009,7
6838,10002,3
6838,10008,1
6839,10005,7
6839,10004,2
6839,10008,4
6839,10002,10
6839,10003,2
6840,10006,6
6841,10010,5
6841,10009,6
6842,10009,4
6843,10007,1
6843,10004,3
6843,10009,9
6843,10006,3
6844,10010,8
6845,10007,10
6846,10001,6
6846,10008,10
6847,10007,1
6847,10005,5
6847,10006,7
6847,10010,5
6848,10008,4
6848,10009,4
6848,10004,10
6848,10002,1
6848,10003,4
6848,10010,3
6848,10001,9
6849,10005,9
6849,10010,6
6849,10008,6
6849,10009,9
6849,10003,2
6849,10007,9
6850,10009,5
6850,10003,1
6850,10007,6
6850,10005,9
6850,10002,1
6850,10006,3
6850,10010,5
6850,10004,3
6851,10003,3
6851,10002,6
6851,10004,6
6851,10010,10
6851,10009,1
6852,10007,4
6852,10005,10
6852,10006,7
6852,10003,3
6852,10009,10
6852,10010,6
6853,10004,3
6853,10009,10
6853,10010,8
6853,10003,3
6853,10006,5
6854,10005,9
6854,10001,7
6854,10009,5
6854,10003,2
6855,10007,5
6855,10008,1
6855,10009,1
6855,10005,8
6855,10003,2
6855,10001,5
6855,10004,3
6856,10009,7
6856,10008,4
6856,10005,3
6856,10001,1
6856,10010,4
6856,10006,2
6857,10004,7
6857,10009,5
6857,10001,10
6857,10003,7
6857,10010,7
6857,10007,6
6858,10003,6
6858,10002,9
6858,10007,5
6858,10010,6
6858,10008,2
6859,10005,9
6859,10010,10
6859,10004,7
6860,10010,9
6860,10008,4
6860,10001,1
6860,10007,2
6860,10009,5
6860,10002,10
6860,10005,3
6860,10006,6
6861,10007,2
6861,10008,4
6861,10002,4
6862,10002,9
6863,10003,6
6863,10007,4
6863,10001,10
6864,10002,1
6865,10009,9
6865,10001,2
6866,10002,10
6866,10005,10
6866,10009,3
6866,10007,6
6867,10008,5
6868,10009,7
6868,10003,2
6868,10008,5
6868,10004,10
6869,10001,10
6869,10006,9
6869,10004,2
6869,10003,4
6869,10010,10
6869,10002,6
6869,10009,5
6870,10007,8
6870,10003,6
6870,10009,1
6870,10010,9
6870,10008,7
6870,10004,8
6870,10006,5
6871,10001,7
6871,10004,2
6871,10002,10
6871,10008,5
6871,10009,10
6872,10001,4
6872,10007,10
6873,10010,5
6873,10004,7
6873,10006,1
6873,10008,10
6873,10001,9
6874,10003,9
6875,10003,3
6875,10006,6
6875,10001,8
6875,10009,6
6875,10005,9
6875,10007,10
6875,10004,6
6875,10010,7
6876,10002,6
6876,10010,4
6876,10008,8
6876,10006,5
6877,10003,4
6878,10004,6
6878,10007,8
6879,10004,4
6880,10006,4
6881,10002,3
6881,10009,7
6881,10001,4
6881,10005,5
6881,10003,2
6881,10004,3
6881,10007,9
6882,10001,2
6882,10009,6
6882,10007,6
6882,10010,5
6882,10006,1
6882,10005,4
6882,10004,2
6882,10003,5
6883,10002,3
6883,10005,4
6883,10001,1
6883,10007,1
6884,10006,1
6884,10010,1
6884,10003,1
6884,10004,3
6884,10007,5
6884,10001,6
6885,10002,1
6885,10007,6
6885,10001,4
6885,10009,3
6885,10010,9
6885,10008,7
6885,10004,9
6885,10006,7
6886,10009,8
6887,10001,2
6887,10002,1
6887,10004,4
6888,10005,1
6888,10003,1
6888,10001,9
6888,10009,7
6888,10004,7
6889,10005,8
6889,10010,9
6889,10006,1
6890,10004,6
6890,10002,10
6890,10005,10
6890,10007,1
6891,10010,8
6891,10001,7
6892,10001,4
